PresetID,SetSeason,UnitCount,CharID_1,CharID_2,CharID_3,CharID_4,CharID_5,CharID_6,CharID_7,CharID_8,CharID_9,CharID_10,CharID_11,CharID_12,NeedSynergy,UseRuneType,Explain
EP014060031,1.2,6,C10016,C20016,C20017,C30013,C30015,C40015,,,,,,,-,Battle/Synergy_S10032_Normal/Synergy_S10024_Normal,"5 마가티아, 1 전직교관"
EP014060032,1.3,6,C10017,C10018,C20018,C30016,C40009,C40016,,,,,,,-,Battle/Synergy_S10033_Normal,"5 미우미우, 2 추격자"
EP014060033,1.3,6,C10017,C10018,C20018,C30016,C40002,C40016,,,,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"5 미우미우, 1 전직교관"
EP014060034,1.3,6,C10017,C10018,C20018,C30010,C30016,C40016,,,,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"5 미우미우, 1 전직교관"
EP014060035,1.3,6,C10017,C10018,C20018,C30013,C30016,C40016,,,,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"5 미우미우, 1 전직교관"
EP014060036,1.3,6,C10017,C10018,C20004,C20018,C30016,C40016,,,,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"5 미우미우, 1 전직교관"
EP014060037,1.4,6,C10019,C20019,C30017,C30018,C40002,C40010,,,,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10024_Normal,"4 처형자, 2 엘나스, 1 전직교관"
EP014060038,1.4,6,C10019,C20019,C30017,C30018,C40006,C40007,,,,,,,-,Battle/Synergy_S10034_Normal,"4 처형자, 2 슬리피우드, 2 시그너스, 2 사냥꾼"
EP014060039,1.4,6,C10019,C20019,C30011,C30012,C30017,C30018,,,,,,,-,Battle/Synergy_S10034_Normal,"4 처형자, 3 빅토리아 아일랜드"
EP014060040,1.4,6,C10019,C20019,C30008,C30017,C30018,C40007,,,,,,,-,Battle/Synergy_S10034_Normal,"4 처형자, 2 시그너스, 2 엘나스, 2 사냥꾼"
EP014060041,1.5,6,C10020,C20020,C20021,C30019,C40010,C40017,,,,,,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 2 엘나스"
EP014060042,1.5,6,C10020,C20020,C20021,C30019,C40004,C40017,,,,,,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 2 루디브리엄, 1 책사"
EP014060043,1.5,6,C10020,C20020,C20021,C30019,C40005,C40017,,,,,,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 2 시그너스, 1 책사"
EP014060044,1.5,6,C10020,C20020,C20021,C30019,C40002,C40017,,,,,,,S10035_All,Battle/Synergy_S10035_Normal/Synergy_S10024_Normal,"6 결투가, 1 전직교관"
EP014060045,1.5,6,C10020,C20020,C20021,C30010,C30019,C40017,,,,,,,S10035_All,Battle/Synergy_S10035_Normal/Synergy_S10024_Normal,"6 결투가, 1 전직교관"
EP014060046,1.6,6,C10021,C20022,C30004,C30020,C30021,C40018,,,,,,,-,Battle/Synergy_S10036_Normal,"5 판타스틱 테마파크, 2 선봉장"
EP014060047,1.6,6,C10021,C20022,C30013,C30020,C30021,C40018,,,,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10024_Normal,"5 판타스틱 테마파크, 2 저격수, 1 전직교관"
EP014060048,1.6,6,C10021,C20022,C30020,C30021,C40009,C40018,,,,,,,-,Battle/Synergy_S10036_Normal,"5 판타스틱 테마파크, 2 추격자"
EP014060049,1.6,6,C10021,C20022,C30020,C30021,C40002,C40018,,,,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10024_Normal,"5 판타스틱 테마파크, 1 전직교관"
EP014060050,1.6,6,C10021,C20022,C30010,C30020,C30021,C40018,,,,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10024_Normal,"5 판타스틱 테마파크, 1 전직교관"
EP014070001,1,7,C10001,C10002,C10004,C20002,C20009,C30001,C40010,,,,,,-,Battle/Synergy_S10001_Normal/Synergy_S10016_Normal/Synergy_S10020_Add,"5 마스코트, 4 엘나스, 2 예티와 페페"
EP014070002,1,7,C10005,C20003,C20004,C30002,C30003,C40001,C40004,,,,,,S10002_All,Battle/Synergy_S10002_Normal/Synergy_S10024_Normal,"7 수호대, 2 루디브리엄, 1 전직교관, 1 책사"
EP014070003,1,7,C10003,C10006,C20008,C30004,C30005,C40006,C40009,,,,,,-,Battle/Synergy_S10003_Normal,"4 선봉장, 3 오르비스, 2 추격자, 2 슬리피우드"
EP014070004,1,7,C10007,C20005,C20006,C30006,C30007,C40002,C40003,,,,,,-,Battle/Synergy_S10004_Normal/Synergy_S10024_Normal,"7 마법사, 1 전직교관"
EP014070005,1,7,C10008,C20003,C20004,C30002,C30003,C40004,C40005,,,,,,-,Battle/Synergy_S10005_Normal/Synergy_S10024_Normal,"3 책사, 3 시간의 신전, 3 수호대, 2 루디브리엄, 1 전직교관"
EP014070006,1,7,C10009,C10010,C30004,C30005,C30008,C40006,C40007,,,,,,-,Battle/Synergy_S10006_Normal,"5 사냥꾼, 3 시그너스, 2 슬리피우드, 2 선봉장"
EP014070007,1,7,C20006,C20007,C30006,C30009,C30010,C40003,C40008,,,,,,-,Battle/Synergy_S10007_Normal/Synergy_S10024_Normal,"5 그림자, 3 마법사, 2 시그너스, 2 기사단장, 1 전직교관"
EP014070008,1,7,C10011,C10012,C20002,C20008,C30001,C40009,C40010,,,,,,S10008_All,Battle/Synergy_S10008_Normal/Synergy_S10021_Normal,"4 추격자, 4 엘나스, 3 오르비스, 2 예티와 페페"
EP014070009,1,7,C20001,C20009,C20010,C30004,C30011,C40010,C40011,,,,,,S10009_All,Battle/Synergy_S10009_Normal,"7 싸움꾼, 2 엘나스, 2 슬리피우드"
EP014070010,1,7,C10010,C10012,C20011,C30007,C30013,C40001,C40013,,,,,,-,Battle/Synergy_S10010_Normal/Synergy_S10023_Normal/Synergy_S10024_Normal,"4 저격수, 5 모험가, 1 전직교관"
EP014070011,1,7,C10009,C10013,C20012,C20013,C30011,C30012,C40007,,,,,,-,Battle/Synergy_S10011_Normal/Synergy_S10020_Normal/Synergy_S10020_Add,"5 방해꾼, 3 빅토리아 아일랜드, 2 아케인리버, 2 시그너스, 2 사냥꾼"
EP014070012,1,7,C10003,C10008,C20003,C20005,C30002,C40002,C40003,,,,,,-,Battle/Synergy_S10015_Normal/Synergy_S10024_Normal,"5 시간의 신전, 3 마법사, 1 전직교관, 1 책사"
EP014070013,1,7,C10011,C20002,C20009,C30001,C30008,C40010,C40011,,,,,,-,Battle/Synergy_S10016_Normal,"6 엘나스, 3 싸움꾼, 2 예티와 페페"
EP014070014,1,7,C10001,C10002,C10005,C10013,C30011,C30012,C40007,,,,,,S10017_All,Battle/Synergy_S10017_Normal,"7 빅토리아 아일랜드, 3 방해꾼"
EP014070015,1,7,C10009,C10010,C20010,C30004,C30008,C40006,C40007,,,,,,S10018_Item,Battle/Synergy_S10018_Normal/Synergy_S10003_Normal,"4 슬리피우드, 5 사냥꾼, 2 시그너스"
EP014070016,1,7,C20003,C20004,C20006,C30002,C30003,C40001,C40004,,,,,,S10019_All,Battle/Synergy_S10019_Normal/Synergy_S10004_Normal,"4 루디브리엄, 5 수호대, 1 전직교관, 1 책사"
EP014070017,1,7,C10004,C10009,C20002,C20012,C20013,C30001,C40007,,,,,,-,Battle/Synergy_S10020_Normal/Synergy_S10020_Add,"3 아케인리버, 3 마스코트, 3 방해꾼, 2 시그너스, 2 엘나스, 2 사냥꾼, 2 예티와 페페"
EP014070018,1,7,C10006,C10007,C10012,C20008,C30005,C30013,C40009,,,,,,-,Battle/Synergy_S10021_Normal/Synergy_S10024_Normal,"5 오르비스, 2 추격자, 2 저격수, 2 선봉장, 1 전직교관"
EP014070019,1,7,C10009,C20007,C30005,C30009,C30010,C40005,C40007,,,,,,-,Battle/Synergy_S10022_Normal/Synergy_S10024_Normal,"5 시그너스, 3 그림자, 2 사냥꾼, 1 전직교관, 1 책사"
EP014070020,1,7,C10010,C20004,C20011,C30003,C30007,C40001,C40013,,,,,,-,Battle/Synergy_S10023_Normal/Synergy_S10024_Normal,"5 모험가, 3 수호대, 2 저격수, 1 전직교관"
EP014070021,1,7,C20001,C20006,C20007,C30007,C30010,C40003,C40012,,,,,,-,Battle/Synergy_S10025_Normal,"4 기사단장, 3 마법사, 3 그림자, 1 전직교관"
EP014070022,1.1,7,C10015,C20014,C20015,C30012,C30014,C40007,C40014,,,,,,-,Battle/Synergy_S10031_Normal,"5 아랫마을, 3 방해꾼"
EP014070023,1.1,7,C10014,C20009,C20014,C20015,C30014,C40010,C40014,,,,,,-,Battle/Synergy_S10031_Normal,"5 아랫마을, 3 싸움꾼, 2 엘나스"
EP014070024,1.1,7,C10015,C20014,C20015,C30007,C30014,C40002,C40014,,,,,,-,Battle/Synergy_S10031_Normal/Synergy_S10024_Normal,"5 아랫마을, 3 마법사, 1 전직교관"
EP014070025,1.1,7,C10014,C20002,C20014,C20015,C30001,C30014,C40014,,,,,,-,Battle/Synergy_S10031_Normal,"5 아랫마을, 3 마스코트"
EP014070026,1.1,7,C10015,C20014,C20015,C30005,C30014,C40007,C40014,,,,,,-,Battle/Synergy_S10031_Normal,"5 아랫마을, 2 선봉장, 2 시그너스, 2 사냥꾼"
EP014070027,1.2,7,C10008,C10016,C20016,C20017,C30015,C40005,C40015,,,,,,-,Battle/Synergy_S10032_Normal/Synergy_S10005_Normal,"5 마가티아, 3 책사"
EP014070028,1.2,7,C10016,C20016,C20017,C30005,C30015,C40007,C40015,,,,,,-,Battle/Synergy_S10032_Normal,"5 마가티아, 2 선봉장, 2 사냥꾼, 2 시그너스"
EP014070029,1.2,7,C10011,C10016,C20016,C20017,C30008,C30015,C40015,,,,,,-,Battle/Synergy_S10032_Normal,"5 마가티아, 2 추격자, 2 엘나스, 2 사냥꾼"
EP014070030,1.2,7,C10016,C20016,C20017,C30004,C30015,C40006,C40015,,,,,,-,Battle/Synergy_S10032_Normal,"5 마가티아, 2 사냥꾼, 2 선봉장, 2 슬리피우드"
EP014070031,1.2,7,C10016,C20004,C20016,C20017,C30015,C40001,C40015,,,,,,-,Battle/Synergy_S10032_Normal/Synergy_S10024_Normal,"5 마가티아, 3 수호대, 1 전직교관"
EP014070032,1.3,7,C10008,C10017,C10018,C20018,C30016,C40005,C40016,,,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10005_Normal,"5 미우미우, 3 책사"
EP014070033,1.3,7,C10017,C10018,C20018,C30007,C30016,C40002,C40016,,,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"5 미우미우, 3 마법사, 1 전직교관"
EP014070034,1.3,7,C10017,C10018,C20004,C20018,C30016,C40001,C40016,,,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"5 미우미우, 3 수호대, 1 전직교관"
EP014070035,1.3,7,C10017,C10018,C20018,C30012,C30016,C40007,C40016,,,,,,-,Battle/Synergy_S10033_Normal,"5 미우미우, 3 방해꾼"
EP014070036,1.3,7,C10017,C10018,C20018,C30013,C30016,C40009,C40016,,,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"5 미우미우, 2 추격자, 1 전직교관"
EP014070037,1.4,7,C10019,C20002,C20019,C30001,C30017,C30018,C40010,,,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10016_Normal,"4 처형자, 4 엘나스, 2 예티와페페"
EP014070038,1.4,7,C10019,C20010,C20019,C30005,C30017,C30018,C40006,,,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10018_Normal,"4 처형자, 4 슬리피우드"
EP014070039,1.4,7,C10013,C10019,C20019,C30012,C30017,C30018,C40007,,,,,,-,Battle/Synergy_S10034_Normal,"4 처형자, 3 빅토리아 아일랜드, 3 방해꾼, 2 시그너스"
EP014070040,1.4,7,C10019,C20010,C20019,C30017,C30018,C40010,C40011,,,,,,-,Battle/Synergy_S10034_Normal,"4 처형자, 3 싸움꾼, 2 시그너스, 2 엘나스, 2 슬리피우드"
EP014070041,1.4,7,C10008,C10019,C20019,C30017,C30018,C40004,C40005,,,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10005_Normal,"4 처형자, 3 책사, 2 시그너스"
EP014070042,1.5,7,C10020,C20003,C20020,C20021,C30002,C30019,C40017,,,,,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 3 시간의 신전"
EP014070043,1.5,7,C10020,C20020,C20021,C30008,C30019,C40007,C40017,,,,,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 2 엘나스, 2 시그너스, 2 사냥꾼"
EP014070044,1.5,7,C10020,C20020,C20021,C30010,C30019,C40004,C40017,,,,,,S10035_All,Battle/Synergy_S10035_Normal/Synergy_S10024_Normal,"6 결투가, 2 루디브리엄, 1 전직교관, 1 책사"
EP014070045,1.5,7,C10020,C20020,C20021,C30011,C30012,C30019,C40017,,,,,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 3 빅토리아 아일랜드"
EP014070046,1.5,7,C10020,C20020,C20021,C30010,C30019,C40005,C40017,,,,,,S10035_All,Battle/Synergy_S10035_Normal/Synergy_S10024_Normal,"6 결투가, 2 시그너스, 1 전직교관, 1 책사"
EP014070047,1.6,7,C10021,C20022,C30020,C30021,C40010,C40011,C40018,,,,,,-,Battle/Synergy_S10036_Normal,"5 판타스틱 테마파크, 3 싸움꾼"
EP014070048,1.6,7,C10021,C20022,C30012,C30020,C30021,C40007,C40018,,,,,,-,Battle/Synergy_S10036_Normal,"5 판타스틱 테마파크, 3 방해꾼"
EP014070049,1.6,7,C10021,C20022,C30004,C30020,C30021,C40006,C40018,,,,,,-,Battle/Synergy_S10036_Normal,"5 판타스틱 테마파크, 2 선봉장, 2 슬리피우드"
EP014070050,1.6,7,C10021,C20022,C30013,C30020,C30021,C40009,C40018,,,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10024_Normal,"5 판타스틱 테마파크, 2 저격수, 2 추격자, 1 전직교관"
EP014070051,1.6,7,C10021,C20022,C30005,C30020,C30021,C40009,C40018,,,,,,-,Battle/Synergy_S10036_Normal,"5 판타스틱 테마파크, 2 추격자, 2 선봉장"
EP014080001,1,8,C10001,C10002,C10004,C20002,C20009,C30001,C40010,C50001,,,,,S10001_All,Battle/Synergy_S10001_Normal/Synergy_S10016_Normal/Synergy_S10020_Add,"7 마스코트, 4 엘나스, 2 예티와 페페"
EP014080002,1,8,C10005,C20003,C20004,C30002,C30003,C40001,C40004,C50002,,,,,-,Battle/Synergy_S10002_Normal/Synergy_S10024_Normal,"7 수호대, 2 루디브리엄, 1 전직교관, 1 책사"
EP014080003,1,8,C10003,C10006,C20007,C30004,C30005,C40003,C40012,C50003,,,,,S10003_All,Battle/Synergy_S10003_Normal/Synergy_S10025_Normal,"6 선봉장, 4 기사단장"
EP014080004,1,8,C20005,C20006,C30003,C30006,C30007,C40002,C40003,C50004,,,,,-,Battle/Synergy_S10004_Normal/Synergy_S10024_Normal,"7 마법사, 2 루디브리엄, 2 시그너스, 1 전직교관"
EP014080005,1,8,C10004,C10008,C20012,C20013,C40004,C40005,C40007,C50005,,,,,S10005_All,Battle/Synergy_S10005_Normal/Synergy_S10020_Normal,"5 책사, 4 아케인 리버, 3 방해꾼, 2 시그너스"
EP014080006,1,8,C10009,C10010,C30004,C30008,C40006,C40007,C40012,C50006,,,,,S10006_All,Battle/Synergy_S10006_Normal,"8 사냥꾼, 2 슬리피우드, 2 시그너스, 2 발록"
EP014080007,1,8,C20006,C20007,C30003,C30009,C30010,C40001,C40008,C50002,,,,,-,Battle/Synergy_S10007_Normal/Synergy_S10024_Normal,"5 그림자, 3 수호대, 2 루디브리엄, 1 전직교관"
EP014080008,1,8,C10006,C10011,C10012,C20008,C30004,C40006,C40009,C50006,,,,,S10008_All,Battle/Synergy_S10008_Normal/Synergy_S10021_Normal,"4 추격자, 5 오르비스, 2 선봉장, 2 사냥꾼, 2 슬리피우드, 2 발록"
EP014080009,1,8,C20001,C20009,C20010,C30011,C40006,C40010,C40011,C50008,,,,,-,Battle/Synergy_S10009_Normal,"7 싸움꾼, 2 엘나스, 2 슬리피우드"
EP014080010,1,8,C10012,C20011,C30007,C30013,C40001,C40008,C40013,C50002,,,,,-,Battle/Synergy_S10010_Normal/Synergy_S10023_Normal/Synergy_S10024_Normal,"4 저격수, 5 모험가, 1 전직교관"
EP014080011,1,8,C10009,C10013,C20012,C20013,C30011,C30012,C40007,C50005,,,,,-,Battle/Synergy_S10011_Normal/Synergy_S10020_Normal/Synergy_S10020_Add,"5 방해꾼, 3 아케인리버, 3 빅토리아 아일랜드, 2 시그너스, 2 사냥꾼, 1 책사"
EP014080012,1,8,C10003,C10008,C20003,C20005,C30002,C40004,C40005,C50001,,,,,S10015_All,Battle/Synergy_S10015_Normal/Synergy_S10005_Normal,"7 시간의 신전, 3 책사"
EP014080013,1,8,C20002,C20009,C30001,C30008,C40007,C40010,C40011,C50002,,,,,-,Battle/Synergy_S10016_Normal,"6 엘나스, 3 싸움꾼, 2 시그너스, 2 사냥꾼, 2 예티와 페페"
EP014080014,1,8,C10001,C10002,C10005,C10013,C30011,C30012,C40011,C50008,,,,,S10017_All,Battle/Synergy_S10017_Normal,"7 빅토리아 아일랜드, 3 싸움꾼"
EP014080015,1,8,C10009,C20010,C30004,C30005,C40006,C40007,C40012,C50006,,,,,S10018_Item,Battle/Synergy_S10018_Normal/Synergy_S10006_Normal,"4 슬리피우드, 5 사냥꾼, 2 시그너스, 2 선봉장, 2 발록"
EP014080016,1,8,C10008,C20006,C30003,C30006,C40002,C40004,C40005,C50008,,,,,-,Battle/Synergy_S10019_Normal/Synergy_S10005_Normal/Synergy_S10024_Normal,"4 루디브리엄, 3 책사, 3 마법사, 2 시그너스, 1 전직교관"
EP014080017,1,8,C10004,C20012,C20013,C30003,C40004,C40005,C40007,C50005,,,,,-,Battle/Synergy_S10005_Normal/Synergy_S10020_Normal,"4 아케인리버, 3 책사, 3 방해꾼, 2 루디브리엄, 2 시그너스"
EP014080018,1,8,C10006,C10007,C10012,C20008,C30004,C40006,C40009,C50006,,,,,S10021_All,Battle/Synergy_S10021_Normal,"7 오르비스, 2 추격자, 2 슬리피우드, 2 사냥꾼, 2 선봉장"
EP014080019,1,8,C10009,C30005,C30006,C30009,C40005,C40007,C40011,C50004,,,,,-,Battle/Synergy_S10022_Normal,"8 시그너스, 2 사냥꾼, 1 책사"
EP014080020,1,8,C10010,C20011,C30002,C30007,C40001,C40008,C40013,C50002,,,,,S10023_All,Battle/Synergy_S10023_Normal,"7 모험가, 3 수호대, 2 저격수"
EP014080021,1,8,C20004,C20006,C30010,C30013,C40002,C40003,C40008,C50007,,,,,-,Battle/Synergy_S10024_Normal,"5 전직교관, 3 그림자, 3 마법사"
EP014080022,1,8,C10003,C20001,C20007,C30004,C30005,C40003,C40012,C50003,,,,,S10025_All,Battle/Synergy_S10025_Normal/Synergy_S10003_Normal,"6 기사단장, 4 선봉장"
EP014080023,1.1,8,C10014,C10015,C20014,C20015,C30004,C30014,C40014,C50009,,,,,S10031_All,Battle/Synergy_S10031_Normal,"8 아랫마을, 2 선봉장"
EP014080024,1.1,8,C10014,C10015,C20014,C20015,C30014,C40012,C40014,C50009,,,,,S10031_All,Battle/Synergy_S10031_Normal,"8 아랫마을, 2 사냥꾼"
EP014080025,1.1,8,C10014,C10015,C20014,C20015,C30014,C40002,C40014,C50009,,,,,S10031_All,Battle/Synergy_S10031_Normal/Synergy_S10024_Normal,"8 아랫마을, 1 전직교관"
EP014080026,1.1,8,C10014,C10015,C20014,C20015,C30010,C30014,C40014,C50009,,,,,S10031_All,Battle/Synergy_S10031_Normal/Synergy_S10024_Normal,"8 아랫마을, 1 전직교관"
EP014080027,1.1,8,C10014,C10015,C20014,C20015,C30013,C30014,C40014,C50009,,,,,S10031_All,Battle/Synergy_S10031_Normal/Synergy_S10024_Normal,"8 아랫마을, 1 전직교관"
EP014080028,1.2,8,C10016,C20016,C20017,C30015,C40004,C40005,C40015,C50010,,,,,S10032_All,Battle/Synergy_S10032_Normal,"7 마가티아, 3 책사"
EP014080029,1.2,8,C10016,C20009,C20016,C20017,C30015,C40010,C40015,C50010,,,,,S10032_All,Battle/Synergy_S10032_Normal,"7 마가티아, 3 싸움꾼, 2 엘나스"
EP014080030,1.2,8,C10016,C20016,C20017,C30005,C30015,C40007,C40015,C50010,,,,,S10032_All,Battle/Synergy_S10032_Normal,"7 마가티아, 2 선봉장, 2 시그너스, 2 사냥꾼"
EP014080031,1.2,8,C10016,C20016,C20017,C30015,C40002,C40009,C40015,C50010,,,,,S10032_All,Battle/Synergy_S10032_Normal/Synergy_S10024_Normal,"7 마가티아, 2 추격자, 1 전직교관"
EP014080032,1.2,8,C10016,C20016,C20017,C30004,C30015,C40006,C40015,C50010,,,,,S10032_All,Battle/Synergy_S10032_Normal,"7 마가티아, 2 사냥꾼, 2 선봉장, 2 슬리피우드"
EP014080033,1.3,8,C10017,C10018,C20018,C30016,C40004,C40005,C40016,C50011,,,,,S10033_All,Battle/Synergy_S10033_Normal,"7 미우미우, 3 책사"
EP014080034,1.3,8,C10017,C10018,C20018,C30016,C40002,C40003,C40016,C50011,,,,,S10033_All,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"7 미우미우, 3 마법사, 1 전직교관, 1 책사"
EP014080035,1.3,8,C10017,C10018,C20004,C20018,C30016,C40001,C40016,C50011,,,,,S10033_All,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"7 미우미우, 3 수호대, 1 전직교관, 1 책사"
EP014080036,1.3,8,C10017,C10018,C20018,C30012,C30016,C40007,C40016,C50011,,,,,S10033_All,Battle/Synergy_S10033_Normal,"7 미우미우, 3 방해꾼, 1 책사"
EP014080037,1.3,8,C10017,C10018,C20018,C30016,C40002,C40009,C40016,C50011,,,,,S10033_All,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"7 미우미우, 2 추격자, 1 전직교관, 1 책사"
EP014080038,1.4,8,C10019,C20006,C20019,C30003,C30017,C30018,C40004,C50012,,,,,S10034_All,Battle/Synergy_S10034_Normal/Synergy_S10019_Normal,"6 처형자, 4 루디브리엄, 1 책사"
EP014080039,1.4,8,C10019,C20002,C20019,C30001,C30017,C30018,C40010,C50012,,,,,S10034_All,Battle/Synergy_S10034_Normal,"6 처형자, 4 엘나스"
EP014080040,1.4,8,C10019,C20010,C20019,C30005,C30017,C30018,C40006,C50012,,,,,S10034_All,Battle/Synergy_S10034_Normal/Synergy_S10018_Normal,"6 처형자, 4 슬리피우드"
EP014080041,1.4,8,C10008,C10019,C20019,C30017,C30018,C40004,C40005,C50012,,,,,S10034_All,Battle/Synergy_S10034_Normal,"6 처형자, 3 책사, 2 시그너스, 2 루디브리엄"
EP014080042,1.4,8,C10019,C20010,C20019,C30017,C30018,C40010,C40011,C50012,,,,,S10034_All,Battle/Synergy_S10034_Normal,"6 처형자, 3 싸움꾼, 2 시그너스, 2 엘나스, 2 슬리피우드"
EP014080043,1.5,8,C10020,C20020,C20021,C30003,C30019,C40004,C40017,C50008,,,,,S10035_All,Battle/Synergy_S10035_Normal/Synergy_S10019_Normal,"6 결투가, 4 루디브리엄, 1 책사"
EP014080044,1.5,8,C10020,C20002,C20020,C20021,C30001,C30019,C40017,C50002,,,,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 4 엘나스, 2 예티와 페페"
EP014080045,1.5,8,C10020,C20020,C20021,C30002,C30010,C30019,C40017,C50001,,,,,S10035_All,Battle/Synergy_S10035_Normal/Synergy_S10024_Normal,"6 결투가, 3 시간의 신전, 1 전직교관"
EP014080046,1.5,8,C10013,C10020,C20020,C20021,C30012,C30019,C40007,C40017,,,,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 3 빅토리아 아일랜드, 3 방해꾼, 2 시그너스"
EP014080047,1.5,8,C10020,C20020,C20021,C30019,C40002,C40003,C40017,C50004,,,,,S10035_All,Battle/Synergy_S10035_Normal/Synergy_S10024_Normal,"6 결투가, 3 마법사, 2 시그너스, 1 전직교관"
EP014080048,1.6,8,C10021,C20022,C30020,C30021,C40010,C40011,C40018,C50013,,,,,S10036_All,Battle/Synergy_S10036_Normal,"7 판타스틱 테마파크, 3 싸움꾼"
EP014080049,1.6,8,C10021,C20022,C30012,C30020,C30021,C40007,C40018,C50013,,,,,S10036_All,Battle/Synergy_S10036_Normal,"7 판타스틱 테마파크, 3 방해꾼"
EP014080050,1.6,8,C10021,C20022,C30004,C30020,C30021,C40006,C40018,C50013,,,,,S10036_All,Battle/Synergy_S10036_Normal,"7 판타스틱 테마파크, 2 선봉장, 2 슬리피우드"
EP014080051,1.6,8,C10021,C20022,C30013,C30020,C30021,C40009,C40018,C50013,,,,,S10036_All,Battle/Synergy_S10036_Normal/Synergy_S10024_Normal,"7 판타스틱 테마파크, 2 저격수, 2 추격자, 1 전직교관"
EP014080052,1.6,8,C10021,C20022,C30005,C30020,C30021,C40009,C40018,C50013,,,,,S10036_All,Battle/Synergy_S10036_Normal,"7 판타스틱 테마파크, 2 추격자, 2 선봉장"
EP014090001,1,9,C10001,C10002,C10004,C20002,C20009,C30001,C30011,C40010,C50001,,,,S10001_All,Battle/Synergy_S10001_Normal/Synergy_S10016_Normal/Synergy_S10020_Add,"7 마스코트, 4 엘나스, 3 빅토리아 아일랜드, 2 예티와 페페"
EP014090002,1,9,C10005,C20003,C20004,C30002,C30003,C40001,C40004,C50001,C50002,,,,-,Battle/Synergy_S10002_Normal/Synergy_S10024_Normal,"7 수호대, 3 시간의 신전, 2 루디브리엄, 1 전직교관, 1 책사"
EP014090003,1,9,C10003,C10006,C20008,C30004,C30005,C40006,C40009,C50003,C50006,,,,S10003_All,Battle/Synergy_S10003_Normal,"6 선봉장, 3 오르비스, 2 추격자, 2 사냥꾼, 2 슬리피우드, 2 발록"
EP014090004,1,9,C20005,C20006,C30002,C30006,C30007,C40002,C40003,C50001,C50004,,,,-,Battle/Synergy_S10004_Normal/Synergy_S10024_Normal,"7 마법사, 3 시간의 신전, 2 시그너스, 1 전직교관"
EP014090005,1,9,C10004,C10008,C20012,C20013,C40004,C40005,C40007,C50005,C50008,,,,S10005_All,Battle/Synergy_S10005_Normal/Synergy_S10020_Normal,"5 책사, 4 아케인 리버, 3 방해꾼, 2 시그너스, 2 루디브리엄"
EP014090006,1,9,C10009,C10010,C30004,C30008,C40006,C40007,C40012,C50006,C50007,,,,-,Battle/Synergy_S10006_Normal,"8 사냥꾼, 2 슬리피우드, 2 시그너스, 2 발록"
EP014090007,1,9,C10003,C20006,C20007,C30004,C30005,C30009,C30010,C40008,C50003,,,,-,Battle/Synergy_S10007_Normal/Synergy_S10024_Normal,"5 그림자, 4 선봉장, 2 기사단장, 2 시그너스, 1 전직교관"
EP014090008,1,9,C10006,C10011,C10012,C20008,C30004,C30013,C40006,C40009,C50006,,,,S10008_All,Battle/Synergy_S10008_Normal/Synergy_S10021_Normal,"4 추격자, 5 오르비스, 2 선봉장, 2 사냥꾼, 2 슬리피우드, 2 저격수, 2 발록, 1 전직교관"
EP014090009,1,9,C20001,C20002,C20009,C20010,C30001,C30011,C40010,C40011,C50008,,,,-,Battle/Synergy_S10009_Normal/Synergy_S10016_Normal,"7 싸움꾼, 4 엘나스, 2 예티와 페페"
EP014090010,1,9,C10012,C20011,C30003,C30007,C30013,C40001,C40008,C40013,C50002,,,,-,Battle/Synergy_S10010_Normal/Synergy_S10023_Normal/Synergy_S10024_Normal,"4 저격수, 5 모험가, 3 수호대, 1 전직교관"
