Id,NameKey,NameTextVlookup,GroupId,Type,Skill1Type,Skill2Type,LocalPosOffetY,Portrait,PortraitUIRUID,Stand,Chat,Move,Love,Cry,Sleep,Stunned,Rest,EquipNameKey,EquipIcon,EquipStand,EquipChat,EquipMove,EquipLove,EquipCry,EquipSleep,EquipStunned,EquipRest
E0029,NameE0029,오데트 삐삐,11,Cook,30004,10002,-40,6c44fffa17734f3aa98c9df7810124db,/6c44fffa17734f3aa98c9df7810124db/Sprite/1.00/0.91/1.00/-15.50,978a66a1da6f42b087ff3146efccab89,eca8d50611a04fe8b98d1735aa5805b0,45a5c40463b648dcabc267e5d08faaac,99a1ed3ae3324a61a7cb9d63d3e61906,8e9542a8b96f416a81838c9bf859e8b1,ba257b30178841a99e4406d97ad01c0d,5afb35637766427d8086893c76a14246,ab28fcfc221a40fd9066357cd30b0ed4,EquipE0029,4aa232727a6740fe81a7ee76ba80a741,3142cd1fa31347ce83ab4aa05380e65a,d45e9678a0df40ec9477b3fd89564a9b,6ac20bac9d18456a8b6ea2f3d3f36c91,1984a37a84b947d6a93ffb35e0bb97e3,ff873e35883a455d9c568c7c30456b42,4a6b58ec64084152b79409d156be306a,79e35f3b737641d785f713879315242e,f82743df973b4bd5b06ba85d034cc9ed
E0030,NameE0030,딸기 슈슈,12,Cook,40001,10002,-40,00bbbe0c36d74f89b9d165fa7a1970e3,/00bbbe0c36d74f89b9d165fa7a1970e3/Sprite/1.00/0.96/-4.50/-28.50,f263536482d8447cbf0cec6796c7574a,dc133a40dc594e61ba04df5209fd3a4c,1a4094cfbeaa4affba6cf04c325f75ce,5a511dd47144476186280e8b7ad19c19,ff95b69554ee4a009181450033321e2e,57e8ce201e454da6a631056b70afdc3a,06e6878ef51c45d3a1676e4998e3ab7b,9510db73d23b4e0e8b1cbcbfda9a4c15,EquipE0030,e4e27fbe6ac14098ad0ff2ba5e471ed7,6e334fc2930148ada1c0565b272a7c56,ae970cefc5ca45dfa1be55f1b317267f,3a236097095c436190f29ccbb605a9c8,d51282c10e9a446589c6fe074ef797f0,451b05ff8f8248b9bc27b3e915cb9bd7,7f50b4097bda4b5680e279d9c179e723,7f6b162fc7c34101b3b849054fffe3e7,6da9caae14984af6878d8fefc170b41a
E0031,NameE0031,망고 슈슈,12,Cook,40004,10001,-40,26d85d05269a42ea9a389507d520f1d5,/26d85d05269a42ea9a389507d520f1d5/Sprite/0.96/1.00/-4.50/-29.50,042acd6e89904e2d8a76e55c32d51ba7,b5e8b92d494e45ceaef2d4c4b6bb5189,c6136954756e4250a59f275a7319e9f2,019ff97533eb41a6ae65c3b10aeeaf4c,3ef83e8341e24cbf860cd45695ea1cd9,e09c6e3eebf4400e80e0ae013b45a595,f0d966ade046461299996495f14c66a8,620e1dab993a452ba65166ac1e1094f5,EquipE0031,7bb8129000b541b4a6727954f9ad3ba5,40fc9fd239734cd7a4d2968678f678c0,819d0d08ef0346568603f0b1544be083,f20af5fbe4b047969b24119b2819d8c1,4197ecb48ebf42a4a9536f8593ce89d3,de5e85eb76854ebb9a1b91066431a3cc,4f015267abb04da99d8d24b23682fc66,f07cc7931b134d1980a786ea46f0437a,46a2207c37af4836a6db95bf63a7719d
E0032,NameE0032,키위 슈슈,12,Cook,40005,10002,-40,00b508a3a6b14dba9cbc04eb5628d29f,/00b508a3a6b14dba9cbc04eb5628d29f/Sprite/1.00/0.95/-4.50/-27.00,b236dca1eda74ee6844394d49922a44c,77110b8934794180acc37c8ad53734fc,3c95dfc1ffdd4877a6c557c3d38ade1a,00f053d0780d4ff1962baeccb86b4cb7,a058a8c2ccc94ed48540cc9f3aa56884,3fd73624ab8843099388c372ee5696c6,009297ec9da74a4590fba718158842d0,c0d4e9f94c68463fb53f2f3b8e11cc83,EquipE0032,fd514f1d3410412b8e5fdede8ca5b350,633be2b4388143238999c70a27f5f4e2,f42ee859c12a4fea892cef6a69ee2531,bec0e5fc946342f398723183ba8f76fa,2354754adefd4947bd19d27c69b115fa,c59d7770dfb14f349493d7c2a5a1b0ea,54f8af95f6984306bc625fdd3662abb0,633be2b4388143238999c70a27f5f4e2,e6a4b8324b624a8e973aa49a74777c61
E0033,NameE0033,민트 루티,13,Serving,30004,20002,-40,17e81faabbeb4624a1aebc4b39887d47,/17e81faabbeb4624a1aebc4b39887d47/Sprite/1.00/0.58/-5.00/-16.50,462a0b881fd54e43a56486092b8327e0,fd17398119cc4df1a7fa7e67663d3c1e,db4be5c77b5b46508e456b9a0065910c,7fb8a31c494e44049a25e5913f6dd290,e3e4ec3692da450eaf7b5e3682cb4b67,54678677f7714e159eaf85b84a5cafe9,0aa79554cd734eeebdc26879ae3dd644,1d05b8b82c534aabbe01da1f87992271,EquipE0033,8b64e88dba20423fbe1bb62ffaf45782,8573c73356544091934365e6e0a962fb,8042c821ebc9459a8f1bec6f5d0602ec,f8b786b06a4f42a09aad13d4ba36f378,5d7d2419720344c0bbbb930804c641b7,5cb6aca08a1a442a97d1f869afc11ed3,a3a574b771df499abc4fc452a838b7d1,c59fa3b827b2415b8470ab79415bcf77,abd512510d0f48928e688af3cf849a89
E0034,NameE0034,퍼플 루티,13,Serving,30002,20001,-40,2cd4a9eb8d3c48e89f4bf2245faa64b4,/2cd4a9eb8d3c48e89f4bf2245faa64b4/Sprite/1.00/0.54/-5.50/-17.50,d593e8888c194c1da06d05684495845b,6d8f1e372b5b482aaf1d9ae555b181bb,839a89d40a784210bbd4304f14f8e259,1ec478d031574bd9b1d5f4317606b924,b76ab5f957f34a5daf0937b33ece7b9a,3cffaf65c404455f8642881ad1577ef6,87eca27353634ca089b9175a62819f55,35eaccecd5a64f009a807bf643fcb86d,EquipE0034,67da2241b0724066947a9f4f71cdd96e,337ec93fea594b388de10f9f8542b311,61a2c20551f842a39068f1bdfdc8f1d3,ea1ced8407e043cc878474a4f62d3edb,6f5612274e8b44c7baf2d4cb1b07073e,b2ab54ccc4f34b70897356e788bc5d61,95314ef018674da2be7394f505b2c937,337ec93fea594b388de10f9f8542b311,3bd908bb528e4e25ba32166a6c3e8007
E0035,NameE0035,핑크 루티,13,Serving,30003,20001,-40,0f3709c44a11425cb8a50a74387469d2,/0f3709c44a11425cb8a50a74387469d2/Sprite/1.00/0.53/-5.00/-17.50,f0d0ccea7d06451b84d457d82c8ee364,7646cbcdfb724e669dbf767a2983f31f,68819333ba7e4a4a85088ce875c9ddf2,4db36abf6d4047a3970b24e9c3b2a28f,51751b59f23a49479ac547b8cb9a74d2,ad25f98f9e0b4edba2404006690fb6d8,731ec8b677e147488270ceeef130032d,ed05de5c649d4dbc8c6aaf41cb38f98e,EquipE0035,34ab62ef4a17491ead0a73c8fa57d657,5980c97cd10744e380c53700ad1d1e88,26ac3ebabef449d7b4cc2945bc2dd8ab,8a3269016ae2438b8eb8ec344db7450b,893e3548bf12470797b783c5f820db49,ccd723f965a14e6abb1697bfe0317859,0127a4b63e584f34931bfdf9b554f71d,15fd41099031409296eaa2b9803d32c4,acfb874b076345d2a136520387b579a9
E0036,NameE0036,그린 딜로,14,Cook,30003,10002,-40,0acb6c8b220d4d5ab48031954077ff39,/0acb6c8b220d4d5ab48031954077ff39/Sprite/1.00/0.63/2.00/-14.50,ca760cc4442f480082ba1c311897ca6e,185d8fa4c9e54d9083493cb16ccdd935,0e223efedf4948d39d4e7f1dc883417f,dba6929a3e4c4e8f8a07edc18dd7cb25,b51bef6226d343c985221883e9300fed,aa40fcb21cb2459ea5b55a15ab5d8472,1ad384947ae743839fb59ba6877f0349,eb6e3c8149c946f29d91fd37ec447017,EquipE0036,89012f8f672a4c139016afbd15f3ccb3,eadf7cb0364541faab08b5abb832096f,20ce2c284c18497b8b427c80637b0980,01403ed473994f55bfb3ea86c3c836b1,aa238140cbc3440fa9ef1bb26000fc11,06f2bc93eb9443cbb70a79e82b30a44a,8685b0040cef45f1925767259e8d43f7,10fac19cf8544e4eaf08b606f6c7b9fc,e35a72c584104d36a91674722823526b
E0037,NameE0037,레몬 딜로,14,Cook,40004,10001,-40,06d961908e8f454ca0b8fdf3504fd096,/06d961908e8f454ca0b8fdf3504fd096/Sprite/1.00/0.63/2.00/-14.50,9a616e3b61ba46eaa8302d88c2a89be6,961e9c543312491b9cd708d334d18a53,5eba6f749e1548e38ad8c7d5654b7c64,6cd8a5ac05584550a933f0ff6846d3d9,f7627eee4fe74931a73ca3b15938b132,5bab0e1bd3144e0eb43644269c8b0395,f78b4a963a8049de866d0927cabe669e,d6598dc1d5f54b2c8bb264c1fe711dc3,EquipE0037,fa66525c76404c2b87c39a86bb3aa747,cb9f5ba9fde8481a9a0cf37e975c42e4,df7de2a7d5a64f428ecfb013189f0e8b,8d07dc44b95a451d875a4bbfc9829d4c,265e4e50d6a147fcabde4bcecdf9f935,ca953f11a38543798629379431a59410,9bf4019555a640218a2c51c578dec66d,0ffd879d804c404a9608aa91bcf7d260,6e37fbde28904e48930d9349088b6601
E0038,NameE0038,피치 딜로,14,Serving,40002,20001,-40,331ab32e874a4288a3e436d0637f011f,/331ab32e874a4288a3e436d0637f011f/Sprite/1.00/0.62/1.50/-14.50,72bdb4d51cf14c19b19a163adf3f8ba9,e5c4b411abc541beb49c52cfe603f384,a6afdba0261f4b31b2c1164f719d5098,d29359defc9b4752b16f05929799d7a8,09a4bbff7e9c4e57a3c97c06178c060b,bf91696d6c6e418b9deec535dd1a8699,80cc4b2ce7e444ccb629bae71accbb7f,17e85d66e9b64f17a3009d9989e1810b,EquipE0038,8b774d414fee41bd84c1e3b24d066702,e0b7b822e79a48e09b9ace395587c298,0108d73012b04c1a973df9fba539c1bd,2e4d969afdba48c5bee4588cd2a6f437,bcc7529f9fa941f6a50fa908e16bcc03,938c03c60e014dcc82bdec20e4b59f65,6efdf4e7110a4699b3e3ff4cfb6f7fb9,0e65fae172e2471f903cbd63f6e678ef,57fffb220f054f4da1275db698154597
E0039,NameE0039,리트리버,15,Serving,30002,20002,-40,2ef818ec386b42379f5c7742ed94b49d,/2ef818ec386b42379f5c7742ed94b49d/Sprite/1.00/0.90/0.50/-17.50,d2e513aabcb54e4ca728fc27c7e002af,48ae128788f740e8b09f0c2393eaaad0,aafb4658ae40418ab547500616574d62,44b1076ad21c499f887008dcb153001e,b308fab2d7394afe8f614c6221907a81,1a2df82204484af2b3e7e4f7fd0601bd,b308fab2d7394afe8f614c6221907a81,b1abaaf462884b3dbbf177aa8bfe4400,EquipE0039,6130972abec74951891d9537a286c446,8357b3c972864898b19b90825c1f2371,4199791037b04ad0a53b7f219bf7695c,5dabab61c08f438aa3f064764094d0f9,36e7d3b1c129432f94a82eb1ffce3ee5,195141932ea54923a81541b51eb6a054,24526649da5a495d970a61fbef2d9988,195141932ea54923a81541b51eb6a054,5cf4c5e6c8da4605a574bee28562733d
E0040,NameE0040,쉽독,15,Serving,30002,20002,-40,0d812ee606a844d49f5f7303437bd389,/0d812ee606a844d49f5f7303437bd389/Sprite/0.97/1.00/-1.00/-17.50,16f410f9a7754df1b9516d8456213d74,4c0f511b876a408482537cf7273c3235,60d4b96e5fee440abc1293ca118a5bd7,4729ccf4df5247fd9350b2d66ec9819c,efef50e4013c4e578dd46e8566cf422c,3578186ee0e348bcbd46f76b85882303,efef50e4013c4e578dd46e8566cf422c,2fb28f3aca7d46218627b1218f9b1b1d,EquipE0040,e7e6a34b5a2444f89bc8709c24a3a94d,eba3e798c8b546e1b3be163f4e64b7cf,fe66b6776d744620a37599c39a00bbc4,e68e2164501e4813b12d2aaac8aae75d,15426ab86e384c73abc0b23450c22f6a,6e0d60cee5404a6aaac2e23853da1cee,54db43805ce140a78d2fafcec882417e,6e0d60cee5404a6aaac2e23853da1cee,98246cc943164deb832aa9baa81077e1
E0041,NameE0041,예드,15,Cook,30003,10001,-40,55f76b6f349b4fccb932ff78eb1c811f,/55f76b6f349b4fccb932ff78eb1c811f/Sprite/1.00/0.91/-3.50/-16.00,52a3e916004c4a72bcda679253a56427,4ceef96bf979499193b80702ea544f72,15ccbee79c43499db58d07c179c4e5d0,1d68f6afa5fb432c89e5eb64813644a6,2abb80d43f804780885622c46584be67,5220602d97484949aa9d96c24c809683,2abb80d43f804780885622c46584be67,8b328ab23cdc490ea7e1fd8f943ca620,EquipE0041,69d204ddbc0f4a41ad8a2f6eac323f71,5804d83e78334e91872ddfa09d349270,ba2b088f1b58402e9d0cabb6f75f9f61,130c25e23b2542efb2a980af99f4cfbb,e1a8591f349a471d90145cdc17950169,8674e898abbb4eb1a067de2b97df43d5,82d579e1c21d453d833f98fec2b421e1,8674e898abbb4eb1a067de2b97df43d5,8c0001c3e9c14d87b8f6dce462e585bf
E0042,NameE0042,머랭,16,Cook,40001,10002,-40,6026a60cc1ee434fa0507617a2737f4f,/6026a60cc1ee434fa0507617a2737f4f/Sprite/1.00/0.61/0.00/-8.50,6386848a6a764a018dea047adaf1a23a,1761df245925492c8d75214c17435707,04916773b6a24852b760ac04e3535c98,d2a589526b1e49f08fc47e04b79af0cd,ba63f59e999f41d09927e4e43de5341f,c5e3021da65a4094bd38ba4d88d1888b,fba8258777784ed5a49a055d62b5b658,9206a468a6a24f3381b8a9c75bcc08d9,EquipE0042,f8198f558fe14aa98d80dd1370f38cf5,6fc91bc72739408db9308030f8a4d136,5f88c3e6a64e46bbbd526d8e1d59c6e5,af40460b310447ceacd81e2ab8a99593,4550c42b1b4f4df4906b7526c842e70e,8d0e0f781bfd4802a90b434647538b08,cf060ac3d3854239ba2cc32bec3fa6f2,1111e0933acc4b0689a0c569da9ca9b5,be3fa34188d441599d95003dac60eec2
E0043,NameE0043,쿠키,16,Cook,40001,10002,-40,d2f916f1b720427d85912449f9d8a13e,/d2f916f1b720427d85912449f9d8a13e/Sprite/1.00/0.66/3.50/-8.50,8b648ae02995406fac7027a24417096a,1b939379aaa842098e2fea6cda7beef0,c5e02263ada14f6caf7cac773de82519,0562bb1bd0584e26b35f55dfd4c8df26,b24bafe4a2024ea39670a8dc8f715c7d,f2a2609d32b647afa3821cf44da84b8e,cc34397905ec483a88a6a953124e25ef,5a3678a01bbd459baaf22c2f151d0a4f,EquipE0043,f8198f558fe14aa98d80dd1370f38cf5,6fc91bc72739408db9308030f8a4d136,5f88c3e6a64e46bbbd526d8e1d59c6e5,af40460b310447ceacd81e2ab8a99593,4550c42b1b4f4df4906b7526c842e70e,8d0e0f781bfd4802a90b434647538b08,cf060ac3d3854239ba2cc32bec3fa6f2,24020782b1d84d68a5113adfd47168a8,be3fa34188d441599d95003dac60eec2
E0044,NameE0044,크로캉,16,Cook,30005,10002,-40,1a04363e829142579499150212a6656d,/1a04363e829142579499150212a6656d/Sprite/1.00/0.70/-0.50/-9.50,f042c498833f4cab97740cd38e4d9a99,3358536c599d40a0ae70e6b599f12b63,b4c29804c6e2417ca94ee1ac61700741,c3d996f496b3478ea466ff4f9691da51,c6ce9906205f49b98a67f3b862712cdc,1f576328e8fb4fdfbafaa3a8d0a5e451,e2ea41fac83e420b9fee7c7d50f61933,98dce2452b4041629000c809529c223f,EquipE0044,f8198f558fe14aa98d80dd1370f38cf5,6fc91bc72739408db9308030f8a4d136,5f88c3e6a64e46bbbd526d8e1d59c6e5,af40460b310447ceacd81e2ab8a99593,4550c42b1b4f4df4906b7526c842e70e,8d0e0f781bfd4802a90b434647538b08,cf060ac3d3854239ba2cc32bec3fa6f2,39244150048e4b82adabd26416e5128b,be3fa34188d441599d95003dac60eec2
E0045,NameE0045,뽀톨,17,Cook,40005,10001,-40,9064ab0ac0964ce5ac421412bd14e0e1,/9064ab0ac0964ce5ac421412bd14e0e1/Sprite/1.00/0.88/0.00/-10.50,7450a705d61b4d43b3660214b5b27353,340342a58a9f47e392364c78bf29c288,1b39a34c19e94d0d8a6963a37ba2482c,491e826473e34418882f8e2f308cd6e8,26d0174b872740d39cb36b7cd0f26d82,aae35faeb7c4415288c7615c23bd4908,8dd39f53d57e405897374e4bf9d6074e,7af8b9ff295a48f8819a4f81bbe99f3f,EquipE0045,6c9be1b0333245cf99b1347ffa59f5fc,f2e7f00a434947988e7a6d3bd6dca183,f08e5484f76a4503a57534ef2fe82b17,6f42eb4b53d6473396d4987368beef76,3326a6c726744417892fc2e3a929459c,f8c04ae9565944e18fc4e2acd9ff0815,6102bb3aeed848009d8b269f672b9cd5,fb9cc6f0ceae4cd1b9bec5ab641ab701,05ce3e7f51324a17aa7a183af8e24ab1
E0046,NameE0046,핑톨,17,Serving,30001,20002,-40,9183dc4d7f1f44d88086c6b05aa95b90,/9183dc4d7f1f44d88086c6b05aa95b90/Sprite/1.00/0.92/0.00/-11.00,5bb580a5d3104c04be0315b9e148482d,e218e539cd744b18a3934bb171dc6898,5fa3db512f534d90a76ea0effcedad8c,5f5f3ec189b34c63b9e2891bb66d43bd,b648fd5650f04a56a60523bcbe67e73e,7dbb018cea4544fea9e242226f8ebed8,0acea49f064a482e88f06a177d41139b,3fbcfb5978484881810fbc009ccf7ae3,EquipE0046,6c9be1b0333245cf99b1347ffa59f5fc,f2e7f00a434947988e7a6d3bd6dca183,f08e5484f76a4503a57534ef2fe82b17,6f42eb4b53d6473396d4987368beef76,3326a6c726744417892fc2e3a929459c,f8c04ae9565944e18fc4e2acd9ff0815,6102bb3aeed848009d8b269f672b9cd5,3e6f29c9d05149a3a599d30a081613a0,05ce3e7f51324a17aa7a183af8e24ab1
E0047,NameE0047,햄톨,17,Cook,30006,10001,-40,86baba1e4192444684e901e34f66ded4,/86baba1e4192444684e901e34f66ded4/Sprite/0.96/1.00/0.00/-12.50,2318fd8bab8842a48a83f33ef29b6e23,d8f11c72415b45e5b7a360615ac42fe7,2d6adcccc8f24df789341304fa6067e2,c7243c2ee0284b00b9661e3650b15517,987963634d694b4bb95820474196b99d,39c8440ffc134283beccce47b1141bf0,89f51d0a3776429cadf9aee3899a77a2,56a14857c4f74a9b836d8430ba22c902,EquipE0047,6c9be1b0333245cf99b1347ffa59f5fc,f2e7f00a434947988e7a6d3bd6dca183,f08e5484f76a4503a57534ef2fe82b17,6f42eb4b53d6473396d4987368beef76,3326a6c726744417892fc2e3a929459c,f8c04ae9565944e18fc4e2acd9ff0815,6102bb3aeed848009d8b269f672b9cd5,c3473b1d65f64f698c4293db9680912f,05ce3e7f51324a17aa7a183af8e24ab1
E0048,NameE0048,리틀 램나나,18,Cook,30001,10002,-40,8b7e63742b4b4a44b44d824046da5e01,/8b7e63742b4b4a44b44d824046da5e01/Sprite/1.00/0.82/-3.00/-12.50,0a687f83edf34da3be24f512fd19a428,58036a8723f94b36a010309c50316c85,21c3586224114a4aa7aa26df618ac327,4dac7ddd55df417faad917c3c2732fe9,94fb46fbd1ee4d4cb0dbcf86194346c4,17a6b28b27b541428aa99144666bf053,f6255da2a37444f3840095d24b844174,8168ea4adf5c494cbb59fd355c7ed193,EquipE0048,169973f43bcc4f129ff596d6c7861e2d,843d7108a0c34aa1b26bc6e4b15881c3,f3a62d7ac85e4249a14a145f96db17ab,6afa69cf98dc41db847431f695125eef,ad9289c6378747c88e230fd814f6f6b6,3305b3982f8d4fb3a6bf0f9156ee8a80,ece3e731516b457caa9d1100a0330736,843d7108a0c34aa1b26bc6e4b15881c3,843d7108a0c34aa1b26bc6e4b15881c3
E0049,NameE0049,리틀 무토,18,Cook,30005,10002,-40,2079f51b683e437fb811d986f78ebd3e,/2079f51b683e437fb811d986f78ebd3e/Sprite/1.00/0.90/-1.00/-13.00,cb1aae135a6d46eb83adf4de5f3a5555,616f00a4784b479794e62606f7c8fcce,a88648e09e48424d80e34f51c6014248,337c23af909c47969492c680b1ce8ea1,f2fd7524479145bd85c2f8aeedc1c9fc,209aad409b9740e49bef7b55b87c94b6,e57f5f4d6850426396d2c758d6b98e49,153683bcf1d045b6893ffc5ecf44b9ce,EquipE0049,8a7e4971e947422c9c0566d96fda0063,b1d7536599af43b1816495a917c6c72b,37e859a07bdf47b2838d5ce3e0eb4611,06dece629d6f4a3e834253ae59ea8158,cda187ca6bca429782417afbd24568d9,b2597bf6d0b946fa8aad16a4989c79bf,d96d26892459499f87cfe2d17716e586,763145b3074a46bea40626dd658d3970,4cd1e1476ead433bad6a9c09cd25a299
E0050,NameE0050,리틀 울프룻,18,Serving,40002,20002,-40,1205b5b92d0544a9a25d2152049748dd,/1205b5b92d0544a9a25d2152049748dd/Sprite/1.00/0.64/-0.50/-9.50,7ff4319e9fa546c0b77635f086710d8d,10df5d630da8427bb416ee94926d3864,bc3e302c689a401d9835cdbe644c8d70,fd7ea7430e3f4f498890d51f3993c650,ff33a6aec35d423eb078872a426daa4f,8eaa5291ba7f46cab1c1d05f01026942,8100ee7bd84f4bed819d4c0bd84373b2,7dc384ef8ba3417893c2125a5674970b,EquipE0050,9242849d8d524492901467313ba3ace8,73abe049bbdc46c3a318a5f75db01d82,73abe049bbdc46c3a318a5f75db01d82,a6ce0b74204543deb5b9b317e0c5589c,049545667dbb40bba4201f9ca40c7f29,502955637efa40708d85a8f9339b40b3,c9d031c5039948f1804e45a6e55621f0,e1b8df0e83e74c4b8d610f0f2ec00368,d0657ce45a4a43e3938639f0ff819264
E0051,NameE0051,골드 랫서팬더,19,Serving,30002,20002,-40,186ae3442bea415b81336a8f3e82099d,/186ae3442bea415b81336a8f3e82099d/Sprite/1.00/0.76/-0.50/-18.50,a3642479fc8941dc8f1a8a4c8dab5d67,633eacc5f3214726a0951a9d41ed073b,9d0a0fb0f4134fe384851e5861755593,e7add707f4f94c11b35a292d6ccbbc86,c9ffe7027b5745f48055154fbc3ea86a,69b14a649b0c4377b76dfece05a94890,cfa0919bca7f4244941120ad839bffc0,08b2efa980f44fb3820b6c15ab87108e,EquipE0051,6e35a2c83e39405aa405cf16ec6e4afd,a230cf61b26b457080dd88c50c3c64b1,1cb41d9aacfb4f97ba709e4a25ff3fa6,2787d483ee7048d79bf42b8079cbd436,f2a9b7e42dd54611a49afeb4ad0e7541,32444b14b9a549a39664ad0ea0313f36,5c726e7da6d7428cb7ec8266066f9733,e39e4e90a9b445819c1e03ac119a72da,339b8897a3034812a6e2940b17d2f6d0
E0052,NameE0052,핑크 랫서팬더,19,Serving,30005,20002,-40,0beebb46247a4ac59a77beeb12e7aecc,/0beebb46247a4ac59a77beeb12e7aecc/Sprite/1.00/0.74/0.00/-18.50,1d3852146bc84a27a2161dc62fa5fd0a,c79488f4f3da4410a027b84b9d7837b7,5b5b163352654fc4b99fd99a23b3e7db,6ab36a03781b478da0f284fb3cecfea4,7548be39490f44e6b0ca8f546d2ca473,33c7ee4f59e741f69601b5b67e47f60a,073be63c73b848da91fa99aa15e8d8b5,5aba5f800ca04409b0e82c9e88a4a5dc,EquipE0052,6e35a2c83e39405aa405cf16ec6e4afd,a230cf61b26b457080dd88c50c3c64b1,1cb41d9aacfb4f97ba709e4a25ff3fa6,2787d483ee7048d79bf42b8079cbd436,f2a9b7e42dd54611a49afeb4ad0e7541,32444b14b9a549a39664ad0ea0313f36,5c726e7da6d7428cb7ec8266066f9733,83a5700ebca44d65b6902dff787d3045,339b8897a3034812a6e2940b17d2f6d0
E0053,NameE0053,미니예티,20,Serving,30001,20001,-40,05d25151477a465ab5556ff863c13cd1,/05d25151477a465ab5556ff863c13cd1/Sprite/1.00/1.00/0.50/-24.50,7e69a6541fbb4cd9ad2fe9306ffef865,83c39b9744a04f669b74fa4b4f86bb19,ce2af2bcb36741b783fbc443dcef00eb,5f23dfa2d1e44e6ea55130ba8dfc86d2,e3e1e5cd5afe43388f20468f829dfa1b,e74b7fc00c5b46968ba166c8c9b07ec1,e74b7fc00c5b46968ba166c8c9b07ec1,fba0dcbfa1bb47709709511d87f1f83d,EquipE0053,85b32f6a52ba443585baffdde6809cd5,2432e675a7f1484f9a9b548edff6f1f9,7cae57797aba48849f46b586241d0e8b,f5a14477c1cd441caea97519981799c6,18b5444fde99412cbae2b44e24247c14,179264538a664ab899e6a5efd724af14,43e1da7447af420ab26a11d33cca3ea3,8e093db036184b5b8f7213376d32f5c5,39f3b512452c4b038d82e2a466d4d276
E0054,NameE0054,쁘띠 자쿰,20,Serving,40002,20001,-40,01f07eff35964bcaa15550447927be61,/01f07eff35964bcaa15550447927be61/Sprite/1.00/0.86/-5.00/-31.00,2bba041c389c43f89ec281874084a48c,fa1472afaa9d4450ad001ed00df8b9b8,33fbf278915c482dbb9658a26367c4ec,1cf2346499b9479181f46e54faf137b7,65a0f42d96984d09ac2962be25427c63,eac7c0a457f94e1987764a1f8a28e87c,65a0f42d96984d09ac2962be25427c63,0ed5e076cb324ea8b675f950c026aee0,EquipE0054,1b389801e21845c794f082b86a41bebe,e0ebce2486464e5b9fe820f28ca11a94,89a8ecea203e4c1b8a164831b19f3d2b,2dbe785291d94fa2a05813f284cb0ddd,395899de6dbb4923a5bf21a6d5465454,9b932d99ef8b45fc9d3b5feb25a1db8c,b8906064be99421b8fc4f4528d2a8d27,c62a6795bea74847b10f55f892131594,b8906064be99421b8fc4f4528d2a8d27
E0055,NameE0055,멍뭉덕,21,Serving,30002,20001,-40,95c2f485433f49068b3dee27b99667ab,/95c2f485433f49068b3dee27b99667ab/Sprite/1.00/0.89/-1.50/-11.00,47fb4d055fa141a492541984dba684f9,6e45150defdc4d3c91eece98160c1d06,3c8c8ffab7fa4d698017310eb23613a3,1bdcec404f8247feac6c35d6ca7c72d5,0e9d63772d6443cf8b6ee5f5ebffbfb3,fb9acdbae61d4fe1910aa399c50491fa,7234c6dc83a54ef68125d85426645075,84d87873af1e4909b9161b3d52ea0773,EquipE0055,1967c6b4714c466d8dacfd1cc4474ff7,2666a2e2166a4105af679520e16ebf0f,9c3f71f9d0af4a8b87f15e62498ed149,4fee3c7d556a42838bbee9c30a219891,4fee3c7d556a42838bbee9c30a219891,045c782018b04aefb3b71831efd50d83,2bb2aa21dc62464288432847020fb6bd,1c2b288b279a4281a713a8c318d6695a,d39650fe3eb840dd8426afe7c86b629f
E0056,NameE0056,삐약멍,21,Serving,40004,20002,-40,537d3245eaff4ab5a233dbfe169eeb95,/537d3245eaff4ab5a233dbfe169eeb95/Sprite/1.00/0.83/-1.00/-11.50,edf59cf5c7c64fafa2499aeb955b5235,df1838f4423a42548e92b86e469fe1d3,7ef5f85807054abbb9fd4b3aa74d6b0d,19db08ec35ee4fe190ad57abef89a782,6e45df1b375d4058a3c8c13f96271f90,9ecee5ad293b4b7b8c8767fae8a4a25b,612527209c7a483ab0565814c1a56228,e9d5b3800416484fadf6522240049edf,EquipE0056,1d8c83d779b640ad92c7e30a68cb1b73,b388eefe745f449aafad0917d4d77b30,d9f735a6e05149cb8869db9f388d380e,05f48f0c07fa4dffaaf0c763960423c7,d0b6246115b546afbcfb1a6981523104,952315ab5da341a98c66a8b6fe9054c8,41d466e9cf1e41859b35b41576c0dcf1,7f57da607ee84fa2a07db05506e1c33d,e307d5884e684ab8a71304648ad42bd7
E0057,NameE0057,크앙여우,21,Cook,30001,10002,-40,a5f43642c3284d77bd738a0175ef1ab3,/a5f43642c3284d77bd738a0175ef1ab3/Sprite/1.00/0.93/-1.50/-11.50,9098214f4ec84859b4b04ec17fa81d9f,93da35411d3341e685a2fb680350f12f,80c170e184bc49d9808d3adf082a674a,22af6a8a09ae459e9ee98af52d170664,ab73dd3d1a4147ffa28e15855d0c9058,5f2feb4b131744fb9a9bd64e074d4fda,d0534372538541b0909c3d26695c153e,66c09136a38848ad9a3bf0f3de8b7748,EquipE0057,01e0c2b7783142a788fcc07c4985bc0c,fffed4d2d9824de1a231d9751e3eb999,0ff15b08159443ce81a9a42a2108cc42,c4414280414a4ecebe35ab80982d9726,03bb9e00955942b4a385db5fcb5c4ccc,eada6532ff7441bdbaa911eeb9ce4698,fdd04a2e46ae4b719fe7719aafb69995,e6883c4ad86e47cbada4e74a019927ce,4d657a7a3c1945c18b02f8b131989b93
