PresetID,SetSeason,UnitCount,CharID_1,CharID_2,CharID_3,CharID_4,CharID_5,CharID_6,CharID_7,CharID_8,CharID_9,CharID_10,CharID_11,CharID_12,NeedSynergy,UseRuneType,Explain
EP013060039,1.5,6,C20003,C20020,C20021,C30002,C30019,C40017,,,,,,,-,Battle/Synergy_S10035_Normal,"4 결투가, 3 시간의 신전"
EP013060040,1.5,6,C10020,C20021,C30008,C30019,C40007,C40017,,,,,,,-,Battle/Synergy_S10035_Normal,"4 결투가, 2 엘나스, 2 시그너스, 2 사냥꾼"
EP013060041,1.5,6,C20020,C20021,C30010,C30019,C40004,C40017,,,,,,,-,Battle/Synergy_S10035_Normal/Synergy_S10024_Normal,"4 결투가, 2 루디브리엄, 1 전직교관, 1 책사"
EP013060042,1.5,6,C20020,C20021,C30011,C30012,C30019,C40017,,,,,,,-,Battle/Synergy_S10035_Normal,"4 결투가, 3 빅토리아 아일랜드 "
EP013060043,1.5,6,C10020,C20021,C30010,C30019,C40005,C40017,,,,,,,-,Battle/Synergy_S10035_Normal,"4 결투가, 2 시그너스, 1 전직교관, 1 책사"
EP013060044,1.6,6,C10021,C20022,C30004,C30020,C30021,C40018,,,,,,,-,Battle/Synergy_S10036_Normal,"5 판타스틱 테마파크, 2 선봉장"
EP013060045,1.6,6,C10021,C20022,C30013,C30020,C30021,C40018,,,,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10024_Normal,"5 판타스틱 테마파크, 2 저격수, 1 전직교관"
EP013060046,1.6,6,C10021,C20022,C30020,C30021,C40009,C40018,,,,,,,-,Battle/Synergy_S10036_Normal,"5 판타스틱 테마파크, 2 추격자"
EP013060047,1.6,6,C10021,C20022,C30020,C30021,C40002,C40018,,,,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10024_Normal,"5 판타스틱 테마파크, 1 전직교관"
EP013060048,1.6,6,C10021,C20022,C30010,C30020,C30021,C40018,,,,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10024_Normal,"5 판타스틱 테마파크, 1 전직교관"
EP013070001,1,7,C10001,C10002,C10004,C20002,C20013,C30001,C30012,,,,,,-,Battle/Synergy_S10001_Normal/Synergy_S10020_Add,"5 마스코트, 2 아케인리버, 3 빅토리아 아일랜드, 2 엘나스, 2 예티와 페페"
EP013070002,1,7,C20003,C20004,C20005,C30002,C30003,C40001,C40004,,,,,,-,Battle/Synergy_S10002_Normal,"5 수호대, 3 시간의 신전, 2 루디브리엄, 1 책사"
EP013070003,1,7,C10003,C10006,C30004,C30005,C30013,C40006,C40007,,,,,,-,Battle/Synergy_S10003_Normal/Synergy_S10024_Normal,"4 선봉장, 2 시그너스, 2 사냥꾼, 2 슬리피우드, 1 전직교관"
EP013070004,1,7,C10007,C20005,C20006,C30006,C30007,C40002,C40003,,,,,,-,Battle/Synergy_S10004_Normal/Synergy_S10024_Normal,"7 마법사, 1 전직교관"
EP013070005,1,7,C10008,C20003,C30002,C30003,C30006,C40004,C40005,,,,,,-,Battle/Synergy_S10005_Normal,"3 책사, 3 시간의 신전, 3 수호대, 2 루디브리엄, 2 시그너스"
EP013070006,1,7,C10009,C10010,C30004,C30005,C30008,C40006,C40007,,,,,,-,Battle/Synergy_S10006_Normal,"5 사냥꾼, 2 슬리피우드, 2 시그너스, 2 선봉장"
EP013070007,1,7,C20006,C20007,C30007,C30009,C30010,C40001,C40008,,,,,,-,Battle/Synergy_S10007_Normal/Synergy_S10024_Normal,"5 그림자, 3 모험가, 1 전직교관"
EP013070008,1,7,C20002,C20009,C20010,C30001,C30011,C40010,C40011,,,,,,-,Battle/Synergy_S10009_Normal/Synergy_S10016_Normal,"5 싸움꾼, 4 엘나스, 2 예티와 페페"
EP013070009,1,7,C10012,C20011,C30002,C30003,C30013,C40001,C40013,,,,,,-,Battle/Synergy_S10010_Normal/Synergy_S10024_Normal,"4 저격수, 3 수호대, 3 모험가, 1 전직교관"
EP013070010,1,7,C10013,C20012,C20013,C30008,C30012,C40005,C40007,,,,,,-,Battle/Synergy_S10011_Normal/Synergy_S10020_Add,"5 방해꾼, 2 아케인리버, 2 시그너스, 2 사냥꾼, 1 책사"
EP013070011,1,7,C10003,C10008,C20003,C20005,C30002,C30004,C40001,,,,,,-,Battle/Synergy_S10015_Normal,"5 시간의 신전, 3 수호대, 2 선봉장, 1 책사"
EP013070012,1,7,C10011,C20002,C20009,C30001,C30008,C40009,C40010,,,,,,-,Battle/Synergy_S10016_Normal,"6 엘나스, 2 추격자, 2 예티와 페페"
EP013070013,1,7,C10002,C10005,C10013,C30011,C30012,C40007,C40011,,,,,,-,Battle/Synergy_S10017_Normal,"5 빅토리아 아일랜드, 3 방해꾼, 2 시그너스"
EP013070014,1,7,C10004,C20012,C20013,C30004,C30005,C40006,C40007,,,,,,-,Battle/Synergy_S10020_Normal/Synergy_S10020_Add,"3 아케인리버, 3 방해꾼, 2 슬리피우드, 2 시그너스, 2 사냥꾼, 2 선봉장"
EP013070015,1,7,C10006,C10007,C10012,C20008,C30004,C40006,C40009,,,,,,-,Battle/Synergy_S10021_Normal,"5 오르비스, 2 선봉장, 2 슬리피우드, 2 추격자"
EP013070016,1,7,C10009,C20005,C30005,C30006,C30007,C40007,C40011,,,,,,-,Battle/Synergy_S10022_Normal,"5 시그너스, 3 마법사, 2 사냥꾼"
EP013070017,1,7,C10010,C20004,C20011,C30003,C30007,C40001,C40013,,,,,,-,Battle/Synergy_S10023_Normal/Synergy_S10024_Normal,"5 모험가, 3 수호대, 2 저격수, 1 전직교관"
EP013070018,1,7,C20001,C20006,C20007,C30007,C30010,C40003,C40012,,,,,,-,Battle/Synergy_S10025_Normal/Synergy_S10024_Normal,"4 기사단장, 3 그림자, 3 마법사, 1 전직교관"
EP013070019,1.1,7,C10015,C20014,C20015,C30014,C30012,C40007,C40014,,,,,,-,Battle/Synergy_S10031_Normal,"5 아랫마을, 3 방해꾼, 2 사냥꾼"
EP013070020,1.1,7,C10014,C20009,C20014,C20015,C30014,C40010,C40014,,,,,,-,Battle/Synergy_S10031_Normal,"5 아랫마을, 3 싸움꾼, 2 엘나스"
EP013070021,1.1,7,C10014,C20002,C20014,C20015,C30001,C30014,C40014,,,,,,-,Battle/Synergy_S10031_Normal,"5 아랫마을, 3 마스코트, 2 엘나스, 2 예티와 페페"
EP013070022,1.1,7,C10014,C20014,C20015,C30007,C30014,C40002,C40014,,,,,,-,Battle/Synergy_S10031_Normal,"5 아랫마을, 3 마법사, 1 전직교관"
EP013070023,1.1,7,C10015,C20014,C20015,C30004,C30014,C40006,C40014,,,,,,-,Battle/Synergy_S10031_Normal,"5 아랫마을, 2 선봉장, 2 슬리피우드, 2 사냥꾼"
EP013070024,1.2,7,C10016,C20004,C20016,C20017,C30015,C40001,C40015,,,,,,-,Battle/Synergy_S10032_Normal/Synergy_S10024_Normal,"5 마가티아, 3 수호대, 1 전직교관, 1 책사"
EP013070025,1.2,7,C10008,C10016,C20016,C20017,C30015,C40004,C40015,,,,,,-,Battle/Synergy_S10032_Normal/Synergy_S10005_Normal,"5 마가티아, 3 책사"
EP013070026,1.2,7,C10016,C20016,C20017,C30005,C30015,C40007,C40015,,,,,,-,Battle/Synergy_S10032_Normal,"5 마가티아, 2 선봉장, 2 시그너스, 2 사냥꾼, 1 책사"
EP013070027,1.2,7,C10011,C10016,C20016,C20017,C30008,C30015,C40015,,,,,,-,Battle/Synergy_S10032_Normal,"5 마가티아, 2 추격자, 2 엘나스, 2 사냥꾼, 1 책사"
EP013070028,1.2,7,C10016,C20016,C20017,C30004,C30015,C40006,C40015,,,,,,-,Battle/Synergy_S10032_Normal,"5 마가티아, 2 사냥꾼, 2 슬리피우드, 2 선봉장, 1 책사"
EP013070029,1.3,7,C10008,C10017,C10018,C20018,C30016,C40005,C40016,,,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10005_Normal,"5 미우미우, 3 책사"
EP013070030,1.3,7,C10017,C10018,C20018,C30007,C30016,C40002,C40016,,,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"5 미우미우, 3 마법사, 1 전직교관, 1 책사"
EP013070031,1.3,7,C10017,C10018,C20004,C20018,C30016,C40001,C40016,,,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"5 미우미우, 3 수호대, 1 전직교관, 1 책사"
EP013070032,1.3,7,C10017,C10018,C20018,C30012,C30016,C40007,C40016,,,,,,-,Battle/Synergy_S10033_Normal,"5 미우미우, 3 방해꾼, 1 책사"
EP013070033,1.3,7,C10017,C10018,C20018,C30010,C30016,C40009,C40016,,,,,,-,Battle/Synergy_S10033_Normal,"5 미우미우, 2 추격자, 1 전직교관, 1 책사"
EP013070034,1.4,7,C10019,C20002,C20019,C30001,C30017,C30018,C40010,,,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10016_Normal,"4 처형자, 4 엘나스, 2 예티와 페페"
EP013070035,1.4,7,C10019,C20010,C20019,C30004,C30017,C30018,C40006,,,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10018_Normal,"4 처형자, 4 슬리피우드"
EP013070036,1.4,7,C10013,C10019,C20019,C30012,C30017,C30018,C40007,,,,,,-,Battle/Synergy_S10034_Normal,"4 처형자, 3 빅토리아 아일랜드, 3 방해꾼, 2 시그너스"
EP013070037,1.4,7,C10019,C20019,C30013,C30017,C30018,C40006,C40007,,,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10024_Normal,"4 처형자, 2 시그너스, 2 슬리피우드, 2 사냥꾼, 1 전직교관"
EP013070038,1.4,7,C10019,C20010,C20019,C30017,C30018,C40010,C40011,,,,,,-,Battle/Synergy_S10034_Normal,"4 처형자, 3 싸움꾼, 2 엘나스, 2 시그너스, 2 슬리피우드"
EP013070039,1.5,7,C20002,C20020,C20021,C30001,C30019,C40010,C40017,,,,,,-,Battle/Synergy_S10035_Normal/Synergy_S10016_Normal,"4 결투가, 4 엘나스, 2 예티와 페페"
EP013070040,1.5,7,C20006,C20020,C20021,C30003,C30019,C40004,C40017,,,,,,-,Battle/Synergy_S10035_Normal/Synergy_S10019_Normal,"4 결투가, 4 루디브리엄, 1 책사"
EP013070041,1.5,7,C10020,C20003,C20004,C20021,C30002,C30019,C40017,,,,,,-,Battle/Synergy_S10035_Normal/Synergy_S10024_Normal,"4 결투가, 3 시간의 신전, 3 수호대, 1 전직교관"
EP013070042,1.5,7,C10020,C10013,C20020,C30012,C30019,C40007,C40017,,,,,,-,Battle/Synergy_S10035_Normal,"4 결투가, 3 빅토리아 아일랜드, 3 방해꾼, 2 시그너스"
EP013070043,1.5,7,C10020,C20009,C20020,C30011,C30019,C40011,C40017,,,,,,-,Battle/Synergy_S10035_Normal,"4 결투가, 3 싸움꾼, 2 엘나스, 2 시그너스"
EP013070044,1.6,7,C10021,C20009,C20022,C30020,C30021,C40010,C40018,,,,,,-,Battle/Synergy_S10036_Normal,"5 판타스틱 테마파크, 3 싸움꾼, 2 엘나스"
EP013070045,1.6,7,C10021,C20022,C30012,C30020,C30021,C40007,C40018,,,,,,-,Battle/Synergy_S10036_Normal,"5 판타스틱 테마파크, 3 방해꾼"
EP013070046,1.6,7,C10021,C20022,C30004,C30020,C30021,C40006,C40018,,,,,,-,Battle/Synergy_S10036_Normal,"5 판타스틱 테마파크, 2 선봉장, 2 슬리피우드"
EP013070047,1.6,7,C10021,C20022,C30013,C30020,C30021,C40009,C40018,,,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10024_Normal,"5 판타스틱 테마파크, 2 저격수, 2 추격자, 1 전직교관"
EP013070048,1.6,7,C10021,C20022,C30005,C30020,C30021,C40009,C40018,,,,,,-,Battle/Synergy_S10036_Normal,"5 판타스틱 테마파크, 2 추격자, 2 선봉장"
EP013080001,1,8,C10001,C10002,C20002,C20009,C30001,C30011,C40010,C50001,,,,,-,Battle/Synergy_S10001_Normal/Synergy_S10016_Normal,"5 마스코트, 4 엘나스, 3 빅토리아 아일랜드, 3 싸움꾼, 2 예티와 페페"
EP013080002,1,8,C10005,C20003,C20004,C30002,C30003,C40001,C40004,C50002,,,,,-,Battle/Synergy_S10002_Normal/Synergy_S10024_Normal,"7 수호대, 2 루디브리엄, 1 전직교관, 1 책사"
EP013080003,1,8,C10003,C20007,C30004,C30005,C40003,C40006,C40012,C50003,,,,,-,Battle/Synergy_S10003_Normal/Synergy_S10025_Normal,"4 선봉장, 4 기사단장, 2 사냥꾼, 2 슬리피우드"
EP013080004,1,8,C20005,C20006,C30006,C30007,C40002,C40003,C40004,C50004,,,,,-,Battle/Synergy_S10004_Normal/Synergy_S10024_Normal,"7 마법사, 2 루디브리엄, 2 시그너스, 1 전직교관, 1 책사"
EP013080005,1,8,C10004,C20012,C20013,C30003,C40004,C40005,C40007,C50005,,,,,-,Battle/Synergy_S10005_Normal/Synergy_S10020_Normal,"3 책사, 4 아케인리버, 3 방해꾼, 2 시그너스, 2 루디브리엄"
EP013080006,1,8,C10009,C20001,C20010,C30011,C40006,C40007,C40012,C50006,,,,,-,Battle/Synergy_S10006_Normal,"5 사냥꾼, 3 싸움꾼, 2 시그너스, 2 기사단장, 2 슬리피우드, 2 발록"
EP013080007,1,8,C20006,C20007,C30003,C30005,C30009,C30010,C40008,C50003,,,,,-,Battle/Synergy_S10007_Normal/Synergy_S10024_Normal,"5 그림자, 2 루디브리엄, 2 기사단장, 2 시그너스, 2 선봉장, 1 전직교관"
EP013080008,1,8,C20001,C20009,C20010,C30011,C40006,C40010,C40011,C50008,,,,,-,Battle/Synergy_S10009_Normal,"7 싸움꾼, 2 슬리피우드, 2 엘나스"
EP013080009,1,8,C10012,C20011,C30003,C30013,C40001,C40010,C40013,C50002,,,,,-,Battle/Synergy_S10010_Normal/Synergy_S10024_Normal,"4 저격수, 3 모험가, 3 수호대, 2 엘나스, 1 전직교관"
EP013080010,1,8,C10004,C10013,C20012,C20013,C30011,C30012,C40007,C50005,,,,,-,Battle/Synergy_S10011_Normal/Synergy_S10020_Normal,"5 방해꾼, 4 아케인리버, 3 빅토리아 아일랜드, 1 책사"
EP013080011,1,8,C10008,C20003,C20004,C20005,C30002,C30003,C40001,C50001,,,,,-,Battle/Synergy_S10015_Normal/Synergy_S10002_Normal,"5 시간의 신전, 5 수호대, 1 전직교관, 1 책사"
EP013080012,1,8,C20002,C20009,C30001,C30008,C40007,C40010,C40011,C50002,,,,,-,Battle/Synergy_S10016_Normal,"6 엘나스, 3 싸움꾼, 2 시그너스, 2 사냥꾼, 2 예티와 페페"
EP013080013,1,8,C10001,C10002,C10013,C30011,C30012,C40007,C40011,C50008,,,,,-,Battle/Synergy_S10017_Normal,"5 빅토리아 아일랜드, 3 싸움꾼, 3 방해꾼, 2 시그너스"
EP013080014,1,8,C20006,C30002,C30003,C30007,C40001,C40002,C40004,C50008,,,,,-,Battle/Synergy_S10019_Normal/Synergy_S10024_Normal,"4 루디브리엄, 3 마법사, 3 수호대, 2 시그너스, 1 전직교관, 1 책사"
EP013080015,1,8,C10006,C10012,C20008,C30004,C30013,C40006,C40009,C50006,,,,,-,Battle/Synergy_S10021_Normal/Synergy_S10024_Normal,"5 오르비스, 2 슬리피우드, 2 추격자, 2 사냥꾼, 2 저격수, 2 선봉장, 2 발록, 1 전직교관"
EP013080016,1,8,C10009,C30005,C30006,C30009,C40005,C40007,C40011,C50004,,,,,-,Battle/Synergy_S10022_Normal,"8 시그너스, 2 사냥꾼, 1 책사"
EP013080017,1,8,C20004,C20011,C30003,C30007,C40001,C40008,C40013,C50008,,,,,-,Battle/Synergy_S10023_Normal,"5 모험가, 3 수호대, 2 저격수, 2 루디브리엄, 1 전직교관"
EP013080018,1,8,C20004,C20006,C20007,C30010,C30013,C40002,C40003,C50007,,,,,-,Battle/Synergy_S10024_Normal,"5 전직교관, 3 마법사, 3 그림자, 2 기사단장"
EP013080019,1.1,8,C10015,C20014,C30005,C30012,C30014,C40007,C40014,C50009,,,,,-,Battle/Synergy_S10031_Normal,"5 아랫마을, 3 방해꾼, 2 사냥꾼, 2 시그너스, 2 선봉장"
EP013080020,1.1,8,C10015,C20015,C30008,C30014,C40010,C40011,C40014,C50009,,,,,-,Battle/Synergy_S10031_Normal,"5 아랫마을, 3 싸움꾼, 2 엘나스, 2 사냥꾼"
EP013080021,1.1,8,C10015,C20015,C30007,C30014,C40003,C40012,C40014,C50009,,,,,-,Battle/Synergy_S10031_Normal,"5 아랫마을, 3 마법사, 2 기사단장, 2 사냥꾼"
EP013080022,1.1,8,C10014,C20002,C20015,C30001,C30014,C40002,C40014,C50009,,,,,-,Battle/Synergy_S10031_Normal/Synergy_S10024_Normal,"5 아랫마을, 3 마스코트, 2 엘나스, 2 예티와 페페, 1 전직교관"
EP013080023,1.1,8,C10014,C20014,C20015,C30004,C30005,C30014,C40014,C50003,,,,,-,Battle/Synergy_S10031_Normal/Synergy_S10003_Normal,"5 아랫마을, 4 선봉장"
EP013080024,1.2,8,C10006,C20016,C20017,C30004,C30005,C30015,C40015,C50010,,,,,-,Battle/Synergy_S10032_Normal,"5 마가티아, 4 선봉장, 1 책사"
EP013080025,1.2,8,C10011,C20008,C20016,C20017,C30015,C40009,C40015,C50010,,,,,-,Battle/Synergy_S10032_Normal,"5 마가티아, 4 추격자, 1 책사"
EP013080026,1.2,8,C20016,C20017,C30005,C30015,C40004,C40005,C40015,C50010,,,,,-,Battle/Synergy_S10032_Normal,"5 마가티아, 3 책사, 2 시그너스, 2 선봉장"
EP013080027,1.2,8,C10016,C20004,C20017,C30003,C30015,C40004,C40015,C50010,,,,,-,Battle/Synergy_S10032_Normal,"5 마가티아, 3 수호대, 2 루디브리엄, 1 책사"
EP013080028,1.2,8,C20016,C20017,C30005,C30015,C40010,C40011,C40015,C50010,,,,,-,Battle/Synergy_S10032_Normal,"5 마가티아, 3 싸움꾼, 2 시그너스, 2 선봉장, 1 책사"
EP013080029,1.3,8,C10011,C10018,C20008,C20018,C30016,C40009,C40016,C50011,,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10008_Normal,"5 미우미우, 4 추격자, 1 책사"
EP013080030,1.3,8,C10017,C20018,C30003,C30016,C40004,C40005,C40016,C50011,,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10005_Normal,"5 미우미우, 3 책사"
EP013080031,1.3,8,C10018,C20001,C20018,C30016,C40002,C40003,C40016,C50011,,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"5 미우미우, 3 마법사, 2 기사단장, 1 전직교관, 1 책사"
EP013080032,1.3,8,C10018,C20004,C20018,C30016,C40001,C40009,C40016,C50011,,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"5 미우미우, 3 수호대, 2 추격자, 1 전직교관, 1 책사"
EP013080033,1.3,8,C10019,C10017,C20018,C30012,C30016,C40007,C40016,C50011,,,,,-,Battle/Synergy_S10033_Normal,"5 미우미우, 3 방해꾼, 2 시그너스, 2 사냥꾼, 1 책사"
EP013080034,1.4,8,C20006,C20019,C30003,C30017,C30018,C40004,C40006,C50012,,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10019_Normal,"4 처형자, 4 루디브리엄, 2 슬리피우드, 1 책사"
EP013080035,1.4,8,C10019,C20002,C20019,C30001,C30017,C30018,C40010,C50001,,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10016_Normal,"4 처형자, 4 엘나스, 3 마스코트"
EP013080036,1.4,8,C10019,C20010,C20019,C30004,C30017,C30018,C40006,C50006,,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10018_Normal,"4 처형자, 4 슬리피우드, 2 사냥꾼, 2 발록"
EP013080037,1.4,8,C10001,C10002,C10005,C20019,C30011,C30017,C30018,C50012,,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10017_Normal,"4 처형자, 5 빅토리아 아일랜드"
EP013080038,1.4,8,C10019,C30009,C30017,C30018,C40005,C40007,C40011,C50012,,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10022_Normal,"4 처형자, 5 시그너스, 1 책사"
EP013080039,1.5,8,C10008,C20003,C20020,C20021,C30002,C30019,C40017,C50001,,,,,-,Battle/Synergy_S10035_Normal/Synergy_S10015_Normal,"4 결투가, 5 시간의 신전, 1 책사"
EP013080040,1.5,8,C20002,C20020,C20021,C30001,C30008,C30019,C40017,C50007,,,,,-,Battle/Synergy_S10035_Normal/Synergy_S10016_Normal/Synergy_S10024_Normal,"4 결투가, 4 엘나스, 2 사냥꾼, 2 예티와 페페, 1 전직교관"
EP013080041,1.5,8,C20020,C20021,C30003,C30010,C30019,C40004,C40017,C50008,,,,,-,Battle/Synergy_S10035_Normal/Synergy_S10019_Normal/Synergy_S10024_Normal,"4 결투가, 4 루디브리엄, 1 전직교관, 1 책사"
EP013080042,1.5,8,C10005,C10013,C20020,C20021,C30011,C30012,C30019,C40017,,,,,-,Battle/Synergy_S10035_Normal/Synergy_S10017_Normal,"4 결투가, 5 빅토리아 아일랜드"
EP013080043,1.5,8,C10009,C10020,C20021,C30019,C40005,C40007,C40017,C50004,,,,,-,Battle/Synergy_S10035_Normal/Synergy_S10022_Normal,"4 결투가, 5 시그너스, 2 사냥꾼, 1 책사"
EP013080044,1.6,8,C10003,C10021,C20022,C30004,C30005,C30020,C40018,C50013,,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10003_Normal,"5 판타스틱 테마파크, 4 선봉장"
EP013080045,1.6,8,C20011,C20022,C30013,C30020,C30021,C40013,C40018,C50013,,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10010_Normal/Synergy_S10024_Normal,"5 판타스틱 테마파크, 4 저격수, 1 전직교관"
EP013080046,1.6,8,C10011,C10021,C20008,C30020,C30021,C40018,C40009,C50013,,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10008_Normal,"5 판타스틱 테마파크, 4 추격자"
EP013080047,1.6,8,C20009,C20022,C30020,C30021,C40009,C40010,C40018,C50013,,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10036_Normal,"5 판타스틱 테마파크, 3 싸움꾼, 2 엘나스, 2 추격자"
EP013080048,1.6,8,C20012,C20022,C30005,C30020,C30021,C40007,C40018,C50013,,,,,-,Battle/Synergy_S10036_Normal,"5 판타스틱 테마파크, 3 방해꾼, 2 시그너스, 2 선봉장"
EP013090001,1,9,C10001,C10002,C20002,C20009,C30001,C30011,C40010,C50001,C50007,,,,-,Battle/Synergy_S10001_Normal/Synergy_S10016_Normal/Synergy_S10024_Normal,"5 마스코트, 4 엘나스, 3 빅토리아 아일랜드, 3 싸움꾼, 2 예티와 페페, 1 전직교관"
EP013090002,1,9,C10005,C20003,C20004,C20011,C30002,C30003,C40001,C40013,C50002,,,,-,Battle/Synergy_S10002_Normal/Synergy_S10024_Normal,"7 수호대, 3 모험가, 2 저격수, 1 전직교관"
EP013090003,1,9,C10003,C20001,C30004,C30005,C40003,C40006,C40012,C50003,C50006,,,,-,Battle/Synergy_S10003_Normal/Synergy_S10025_Normal,"4 선봉장, 4 기사단장, 2 사냥꾼, 2 슬리피우드, 2 발록"
EP013090004,1,9,C20005,C20006,C30005,C30006,C30007,C40002,C40003,C50003,C50004,,,,-,Battle/Synergy_S10004_Normal/Synergy_S10024_Normal,"7 마법사, 2 시그너스, 2 기사단장, 2 선봉장, 1 전직교관"
EP013090005,1,9,C10004,C10013,C20012,C20013,C30012,C40004,C40005,C40007,C50005,,,,-,Battle/Synergy_S10005_Normal/Synergy_S10020_Normal/Synergy_S10011_Normal,"3 책사, 4 아케인리버, 5 방해꾼, 2 시그너스"
EP013090006,1,9,C10009,C10010,C30004,C30008,C40006,C40007,C40012,C50006,C50007,,,,-,Battle/Synergy_S10006_Normal,"8 사냥꾼, 2 시그너스, 2 슬리피우드, 2 발록, 1 전직교관"
EP013090007,1,9,C20006,C20007,C30009,C30010,C40003,C40008,C40012,C50003,C50004,,,,-,Battle/Synergy_S10007_Normal/Synergy_S10025_Normal/Synergy_S10024_Normal,"5 그림자, 4 기사단장, 3 마법사, 2 시그너스, 1 전직교관"
EP013090008,1,9,C20001,C20009,C20010,C30004,C30011,C40010,C40011,C50003,C50008,,,,-,Battle/Synergy_S10009_Normal,"7 싸움꾼, 2 선봉장, 2 기사단장, 2 슬리피우드, 2 엘나스"
EP013090009,1,9,C10012,C20003,C20011,C30002,C30003,C30013,C40001,C40013,C50002,,,,-,Battle/Synergy_S10010_Normal/Synergy_S10002_Normal/Synergy_S10024_Normal,"4 저격수, 5 수호대, 3 모험가, 1 전직교관"
EP013090010,1,9,C10009,C10013,C20012,C20013,C30012,C40006,C40007,C50006,C50007,,,,-,Battle/Synergy_S10011_Normal/Synergy_S10006_Normal/Synergy_S10024_Normal/Synergy_S10020_Add,"5 방해꾼, 5 사냥꾼, 2 아케인리버, 2 시그너스, 2 발록, 1 전직교관"
EP013090011,1,9,C10008,C20002,C20003,C20005,C30001,C30002,C40010,C50001,C50002,,,,-,Battle/Synergy_S10015_Normal/Synergy_S10016_Normal,"5 시간의 신전, 4 엘나스, 3 마스코트, 3 수호대, 2 예티와 페페, 1 책사"
EP013090012,1,9,C20002,C20003,C20009,C30001,C30002,C30008,C40010,C50001,C50002,,,,-,Battle/Synergy_S10016_Normal,"6 엘나스, 3 수호대, 3 시간의 신전, 3 마스코트, 2 예티와 페페"
EP013090013,1,9,C10001,C10002,C10005,C10013,C20003,C30002,C30012,C40007,C50001,,,,-,Battle/Synergy_S10017_Normal,"5 빅토리아 아일랜드, 3 수호대, 3 방해꾼, 3 시간의 신전, 3 마스코트"
EP013090014,1,9,C20006,C30003,C30007,C30010,C40001,C40004,C40008,C50002,C50008,,,,-,Battle/Synergy_S10019_Normal/Synergy_S10024_Normal,"4 루디브리엄, 3 모험가, 3 수호대, 3 그림자, 1 전직교관, 1 책사"
EP013090015,1,9,C10006,C10012,C20008,C30004,C30005,C40006,C40009,C50003,C50006,,,,-,Battle/Synergy_S10021_Normal/Synergy_S10003_Normal,"5 오르비스, 4 선봉장, 2 사냥꾼, 2 추격자, 2 슬리피우드, 2 발록"
EP013090016,1,9,C10009,C30005,C30006,C30009,C40005,C40007,C40011,C50003,C50004,,,,-,Battle/Synergy_S10022_Normal,"8 시그너스, 2 선봉장, 2 사냥꾼, 1 책사"
EP013090017,1,9,C20011,C30003,C30006,C30007,C40001,C40008,C40013,C50002,C50004,,,,-,Battle/Synergy_S10023_Normal,"5 모험가, 3 마법사, 3 수호대, 2 저격수, 2 시그너스"
EP013090018,1,9,C20004,C30007,C30010,C30013,C40001,C40002,C40008,C50002,C50007,,,,-,Battle/Synergy_S10024_Normal,"5 전직교관, 3 수호대, 3 모험가"
EP013090019,1.1,9,C10015,C20012,C20013,C20014,C30012,C30014,C40007,C40014,C50009,,,,-,Battle/Synergy_S10031_Normal/Synergy_S10011_Normal,"5 아랫마을, 5 방해꾼, 2 아케인리버, 2 사냥꾼"
EP013090020,1.1,9,C10014,C20009,C20014,C30014,C40010,C40011,C40014,C50008,C50009,,,,-,Battle/Synergy_S10031_Normal/Synergy_S10009_Normal,"5 아랫마을, 5 싸움꾼, 2 엘나스"
EP013090021,1.1,9,C20014,C20015,C30006,C30014,C40002,C40003,C40014,C50004,C50009,,,,-,Battle/Synergy_S10031_Normal/Synergy_S10004_Normal/Synergy_S10024_Normal,"5 아랫마을, 5 마법사, 2 시그너스, 1 전직교관"
EP013090022,1.1,9,C10009,C10015,C20014,C30014,C40006,C40007,C40014,C50006,C50009,,,,-,Battle/Synergy_S10031_Normal/Synergy_S10006_Normal,"5 아랫마을, 5 사냥꾼, 2 시그너스, 2 발록"
EP013090023,1.1,9,C10004,C10014,C20002,C20015,C30001,C30014,C40014,C50001,C50009,,,,-,Battle/Synergy_S10031_Normal/Synergy_S10001_Normal,"5 아랫마을, 5 마스코트, 2 엘나스, 2 예티와 페페"
